"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"FOXP11"	0.000101961592411187	1.26041307358629	0.312	0.156	1	"8"	"FOXP1"
"NME6"	0.000104173337518518	3.85573255533456	0.054	0.032	1	"8"	"NME6"
"CCNI"	0.000115048141665918	0.806705357274875	0.806	0.598	1	"8"	"CCNI"
"TDG"	0.000117042272481401	2.57687318233908	0.075	0.055	1	"8"	"TDG"
"NAF1"	0.000124454679234494	2.07777141827176	0.054	0.02	1	"8"	"NAF1"
"FH"	0.00012891946240784	2.21185122076735	0.043	0.054	1	"8"	"FH"
"BOLA3"	0.000135539556134317	3.11235321106901	0.075	0.055	1	"8"	"BOLA3"
"MINA"	0.000144168487587334	2.01214275030239	0.14	0.033	1	"8"	"MINA"
"MRPS101"	0.000150781304023639	1.3938782744304	0.108	0.056	1	"8"	"MRPS10"
"ARL16"	0.000161840743419908	1.72322971264299	0.172	0.05	1	"8"	"ARL16"
"CDKN2AIP"	0.000170285575121487	1.58329945149851	0.108	0.043	1	"8"	"CDKN2AIP"
"TRIM23"	0.000170857615426337	3.80569187283496	0.022	0.009	1	"8"	"TRIM23"
"NFIC"	0.000181351307395752	3.60260000745745	0.065	0.037	1	"8"	"NFIC"
"RGCC2"	0.000199695193690464	1.0705307755155	0.398	0.218	1	"8"	"RGCC"
"C12orf571"	0.000202751483786762	0.83327770450686	0.484	0.288	1	"8"	"C12orf57"
"FBXO33"	0.00020361254550075	2.18120100792717	0.032	0.026	1	"8"	"FBXO33"
"EIF2B5"	0.000205759075931451	1.253896236049	0.086	0.048	1	"8"	"EIF2B5"
"PDE3B"	0.00021036378794207	2.2207293721138	0.129	0.033	1	"8"	"PDE3B"
"TOP1MT"	0.000213571644811376	2.37273246555885	0.043	0.029	1	"8"	"TOP1MT"
"SNHG81"	0.000231465484932695	0.702725293883772	0.43	0.237	1	"8"	"SNHG8"
"SEPT6"	0.000237274008633214	0.926546267709345	0.376	0.191	1	"8"	"SEPT6"
"IFITM13"	0.000237437714671318	0.538061601464575	0.667	0.453	1	"8"	"IFITM1"
"DIS3L"	0.000245499365888522	2.19688263015944	0.086	0.023	1	"8"	"DIS3L"
"DERL2"	0.000247180465837351	1.32456518309834	0.086	0.096	1	"8"	"DERL2"
"COLGALT11"	0.000258003943028242	2.18678204019047	0.054	0.032	1	"8"	"COLGALT1"
"HSP90AB1"	0.000263056582375552	0.652217392173242	0.634	0.449	1	"8"	"HSP90AB1"
"CHMP7"	0.000279452029447897	1.71822903158462	0.172	0.061	1	"8"	"CHMP7"
"C15orf61"	0.000293728259885662	2.26653306172693	0.108	0.069	1	"8"	"C15orf61"
"PCSK1N1"	0.000311184330397325	1.99833695077736	0.129	0.032	1	"8"	"PCSK1N"
"TMUB2"	0.000344038205968366	1.89880127722644	0.097	0.051	1	"8"	"TMUB2"
"SNW1"	0.000373607309526549	1.97602678905227	0.129	0.135	1	"8"	"SNW1"
"CYTIP1"	0.000408665562260752	0.929624200693342	0.505	0.321	1	"8"	"CYTIP"
"C9orf78"	0.000431917705483945	0.845090690481674	0.462	0.275	1	"8"	"C9orf78"
"RP5-1073O3.71"	0.000437163745588197	3.35197390539206	0.054	0.023	1	"8"	"RP5-1073O3.7"
"C1orf228"	0.000440285485474597	1.73679679162389	0.172	0.065	1	"8"	"C1orf228"
"AC092580.41"	0.0004492240475818	1.90447002731313	0.151	0.043	1	"8"	"AC092580.4"
"CCT7"	0.000486053675412525	0.619825327523626	0.344	0.178	1	"8"	"CCT7"
"HSP90B12"	0.000537420747998528	0.918902483282951	0.183	0.24	1	"8"	"HSP90B1"
"BEX23"	0.000544473054096207	1.03004581050469	0.237	0.101	1	"8"	"BEX2"
"SCML42"	0.000547324051887686	1.54695760443479	0.194	0.068	1	"8"	"SCML4"
"C1QBP"	0.000561903982393415	0.645089650463711	0.548	0.349	1	"8"	"C1QBP"
"KDM5D"	0.000585382954243323	1.73040374553072	0.054	0.022	1	"8"	"KDM5D"
"SDAD1"	0.0006308866374394	2.30612086334445	0.086	0.059	1	"8"	"SDAD1"
"FUS"	0.000645242911695882	0.512092501006092	0.452	0.264	1	"8"	"FUS"
"LTN1"	0.000653906612279191	0.947710877707388	0.022	0.022	1	"8"	"LTN1"
"NAT6"	0.000653906612279377	0.947710877707388	0.022	0.022	1	"8"	"NAT6"
"NIFK"	0.000691120031266135	1.85008599219341	0.129	0.088	1	"8"	"NIFK"
"TCF72"	0.00070427588170792	0.875437284160931	0.398	0.219	1	"8"	"TCF7"
"DNAJB15"	0.000753494616692325	0.845066111169104	0.462	0.274	1	"8"	"DNAJB1"
"TXK2"	0.000782223737397584	1.32026504566472	0.194	0.073	1	"8"	"TXK"
"IFRD1"	0.000794515883279456	1.03951435745227	0.29	0.136	1	"8"	"IFRD1"
"PKNOX1"	0.000839033508718278	2.39969951315912	0.097	0.02	1	"8"	"PKNOX1"
"RSL1D11"	0.000840560370239151	0.719598462196118	0.495	0.306	1	"8"	"RSL1D1"
"ADD32"	0.000858154339940412	1.01127600648485	0.344	0.18	1	"8"	"ADD3"
"SELM2"	0.000862123778883714	1.07036663705001	0.226	0.099	1	"8"	"SELM"
"SON"	0.000862692788092766	0.815908268878096	0.473	0.291	1	"8"	"SON"
"HSPB1"	0.000871746110377856	1.29228263313884	0.247	0.115	1	"8"	"HSPB1"
"SDHA"	0.000890596827210559	1.64445783165669	0.129	0.115	1	"8"	"SDHA"
"FOXO1"	0.000916052302961651	2.26512349147226	0.097	0.024	1	"8"	"FOXO1"
"MAL2"	0.000920692304403391	0.790741531368988	0.269	0.126	1	"8"	"MAL"
"MGAT4A3"	0.000974058066097076	1.26549924223383	0.258	0.119	1	"8"	"MGAT4A"
"ZBED5"	0.000985505767940903	1.0243321593103	0.022	0.02	1	"8"	"ZBED5"
"GIMAP2"	0.000989231409514933	1.95324906124882	0.269	0.186	1	"8"	"GIMAP2"
"STK17A4"	0.00102695718511355	0.532673378428544	0.484	0.297	1	"8"	"STK17A"
"PCED1B1"	0.00105857190327154	1.70883033358237	0.161	0.054	1	"8"	"PCED1B"
"DENND2D2"	0.00111116644149122	0.791671402520025	0.301	0.151	1	"8"	"DENND2D"
"CD3G3"	0.00118973113141119	0.604823164184379	0.366	0.212	1	"8"	"CD3G"
"LRRN31"	0.00125975627598652	2.80569187283496	0.075	0.012	1	"8"	"LRRN3"
"IFT43"	0.00128727795782385	1.46782223407858	0.054	0.034	1	"8"	"IFT43"
"TRMT10C"	0.00135661164192906	1.22934250241851	0.097	0.06	1	"8"	"TRMT10C"
"E2F3"	0.00136413935436797	2.56865267553411	0.043	0.012	1	"8"	"E2F3"
"NCK21"	0.00137470552639582	1.65885048450569	0.14	0.044	1	"8"	"NCK2"
"MZT2B"	0.00137884477724353	0.9674085999	0.538	0.358	1	"8"	"MZT2B"
"LDLRAP12"	0.00147459856586752	1.04221176015544	0.258	0.119	1	"8"	"LDLRAP1"
"ITGA61"	0.00149735710609731	2.51618525563998	0.086	0.017	1	"8"	"ITGA6"
"TTC32"	0.00150689173564705	0.787769964837698	0.032	0.03	1	"8"	"TTC32"
"ZNF3311"	0.00152802719864842	1.10525215469387	0.269	0.126	1	"8"	"ZNF331"
"EIF2S3"	0.00161016231562028	0.686470311135962	0.355	0.199	1	"8"	"EIF2S3"
"NGFRAP13"	0.00162558659189199	1.08024814856397	0.204	0.085	1	"8"	"NGFRAP1"
"NOG1"	0.00171554478675028	3.27517715613618	0.043	0.01	1	"8"	"NOG"
"PCMTD1"	0.00175059919835745	1.54265746700117	0.151	0.051	1	"8"	"PCMTD1"
"ADD11"	0.00178527443097743	1.48874718546185	0.065	0.092	1	"8"	"ADD1"
"PRRC2A"	0.00182381466382429	0.649187387154968	0.043	0.04	1	"8"	"PRRC2A"
"TBCC1"	0.00182535348188317	1.71360747384424	0.269	0.149	1	"8"	"TBCC"
"TIMM17A1"	0.00184728949732052	2.65513219625958	0.075	0.072	1	"8"	"TIMM17A"
"LIAS"	0.00193405213680757	1.83606552187848	0.108	0.035	1	"8"	"LIAS"
"FBXO21"	0.00197809288516826	3.38615298132118	0.075	0.037	1	"8"	"FBXO21"
"CAMK42"	0.00202675511784639	1.26855789720442	0.215	0.091	1	"8"	"CAMK4"
"AC084018.11"	0.00203382058711706	2.17342365733545	0.097	0.023	1	"8"	"AC084018.1"
"BTF3"	0.00204735418630096	0.502162688773106	0.978	0.915	1	"8"	"BTF3"
"PRPF38B1"	0.00207058353388535	1.04453177365596	0.301	0.153	1	"8"	"PRPF38B"
"ZNF6221"	0.00210351961525551	1.11110488093931	0.194	0.082	1	"8"	"ZNF622"
"EED"	0.00211049142689496	0.860833427027421	0.032	0.029	1	"8"	"EED"
"B3GNT1"	0.00211613375571073	2.96919060511784	0.065	0.009	1	"8"	"B3GNT1"
"GSTM31"	0.00212629281707412	2.19903430101448	0.097	0.025	1	"8"	"GSTM3"
"GMDS"	0.00216525502402982	0.538905332140059	0.022	0.028	1	"8"	"GMDS"
"TMEM50B"	0.00217726527923071	1.23684903747708	0.118	0.066	1	"8"	"TMEM50B"
"MRPL1"	0.00219109471588925	1.49341394798132	0.14	0.045	1	"8"	"MRPL1"
"CITED22"	0.00220683177411602	0.780663078343437	0.376	0.214	1	"8"	"CITED2"
"SLC25A39"	0.00229756398749671	1.2207293721138	0.237	0.107	1	"8"	"SLC25A39"
"SYNJ2BP"	0.00233451443449263	1.51618525563998	0.065	0.032	1	"8"	"SYNJ2BP"
"SH3YL12"	0.0023922659451018	1.15932882744966	0.215	0.094	1	"8"	"SH3YL1"
"AGTPBP1"	0.00241707509242968	1.53267337842854	0.065	0.032	1	"8"	"AGTPBP1"
"CACYBP"	0.00241712322031251	0.833509816974722	0.333	0.181	1	"8"	"CACYBP"
"NUDT5"	0.0025299494768004	2.0815124336246	0.14	0.115	1	"8"	"NUDT5"
"OLFM2"	0.00254698527971753	2.91260707675147	0.065	0.01	1	"8"	"OLFM2"
"TMEM2042"	0.00266540895071613	1.42026083564144	0.161	0.073	1	"8"	"TMEM204"
"RPL41"	0.0028123996578049	0.517777810212651	0.677	0.512	1	"8"	"RPL41"
"CCDC109B1"	0.0030605524868524	0.808385982004223	0.452	0.309	1	"8"	"CCDC109B"
"NAA151"	0.00318514425528635	1.57962379335511	0.14	0.048	1	"8"	"NAA15"
"MAGEF1"	0.00321547437112551	1.46465495499989	0.151	0.055	1	"8"	"MAGEF1"
"NONO"	0.00335672975980599	0.729588893749168	0.29	0.155	1	"8"	"NONO"
"SRP91"	0.00347140754553098	0.699783364263802	0.473	0.31	1	"8"	"SRP9"
"SGK223"	0.00365112597890464	2.52028965397271	0.075	0.015	1	"8"	"SGK223"
"FHIT1"	0.00369457154944126	0.942193872739822	0.172	0.077	1	"8"	"FHIT"
"C14orf1"	0.00371042458545189	0.722478504585978	0.204	0.092	1	"8"	"C14orf1"
"COX7B2"	0.00375656045033764	1.62712795311877	0.194	0.113	1	"8"	"COX7B"
"TOB12"	0.00378168361533286	0.855378996935312	0.237	0.116	1	"8"	"TOB1"
"TRMU"	0.00382545727874543	1.90757148685417	0.108	0.03	1	"8"	"TRMU"
"SNRPD2"	0.00397216785655401	0.545928144078452	0.677	0.541	1	"8"	"SNRPD2"
"SERINC1"	0.00398469339800491	1.20637407913673	0.172	0.104	1	"8"	"SERINC1"
"DNMT3A"	0.00403483877963811	2.17342365733545	0.086	0.02	1	"8"	"DNMT3A"
"CTD-2228K2.5"	0.00405486395525035	1.94319539658489	0.086	0.029	1	"8"	"CTD-2228K2.5"
"ITK2"	0.00405910655149458	1.11179500056064	0.172	0.075	1	"8"	"ITK"
"LRBA"	0.00412912803641062	1.55271113166509	0.14	0.048	1	"8"	"LRBA"
"LBR1"	0.00415080298907191	0.993438151364516	0.204	0.09	1	"8"	"LBR"
"USP111"	0.0041681751828461	1.67640885588999	0.118	0.038	1	"8"	"USP11"
"RDH14"	0.00429146659133017	2.30121928997417	0.14	0.078	1	"8"	"RDH14"
"EIF3D"	0.00440000262602158	0.78001132576567	0.527	0.378	1	"8"	"EIF3D"
"MDM11"	0.00451464678603464	2.19425716075261	0.075	0.02	1	"8"	"MDM1"
"KIF2A"	0.00460554961273162	1.57539425341317	0.129	0.044	1	"8"	"KIF2A"
"FAF1"	0.00463206217041056	1.82079876522517	0.108	0.035	1	"8"	"FAF1"
"RAB35"	0.00464966775378717	0.88285973335742	0.043	0.034	1	"8"	"RAB35"
"CCND31"	0.00479099878863691	0.619278748604078	0.559	0.388	1	"8"	"CCND3"
"HSD17B81"	0.00484483890170994	1.69418355761797	0.129	0.045	1	"8"	"HSD17B8"
"MTG2"	0.00491093225776178	0.898801277226441	0.043	0.034	1	"8"	"MTG2"
"SPINK2"	0.00498235201316369	3.06872627866875	0.054	0.007	1	"8"	"SPINK2"
"ST3GAL1"	0.00498494068692151	1.2207293721138	0.194	0.084	1	"8"	"ST3GAL1"
"MAD2L11"	0.00507920333520616	2.39065437355612	0.075	0.017	1	"8"	"MAD2L1"
"NCOA7"	0.0050888528012831	1.08322584836387	0.032	0.025	1	"8"	"NCOA7"
"HCG18"	0.00545002523936183	1.82383921954522	0.086	0.03	1	"8"	"HCG18"
"LSM5"	0.00553283923689427	0.979721272610009	0.172	0.11	1	"8"	"LSM5"
"SFXN12"	0.00553684824392128	1.57862296428904	0.086	0.038	1	"8"	"SFXN1"
"TP53RK"	0.00566165055033642	1.54034730631396	0.129	0.045	1	"8"	"TP53RK"
"PTPN1"	0.00567872481285515	1.16906725229131	0.161	0.068	1	"8"	"PTPN1"
"ST6GAL1"	0.00578052627050072	1.44194360225297	0.161	0.063	1	"8"	"ST6GAL1"
"PEBP11"	0.00581526146781233	0.545709868105437	0.527	0.361	1	"8"	"PEBP1"
"TMEM57"	0.00592136216854133	1.12761996772232	0.032	0.024	1	"8"	"TMEM57"
"EIF2B1"	0.00594909629112347	2.51233293014437	0.108	0.084	1	"8"	"EIF2B1"
"PRKCH3"	0.00604319310919129	1.1176358791497	0.237	0.12	1	"8"	"PRKCH"
"ITFG2"	0.00606544996291427	1.54830403014231	0.14	0.055	1	"8"	"ITFG2"
"B3GAT3"	0.00611523456724882	1.03310236893803	0.097	0.083	1	"8"	"B3GAT3"
"EEF1G1"	0.00617401843228815	0.668578741467569	0.376	0.231	1	"8"	"EEF1G"
"MED4"	0.00623145633268644	0.782019043850592	0.323	0.183	1	"8"	"MED4"
"OXLD1"	0.00626971851852492	2.33856586240766	0.129	0.089	1	"8"	"OXLD1"
"C8orf59"	0.00633233450329179	0.871579808491417	0.054	0.04	1	"8"	"C8orf59"
"COPS6"	0.00638183795610212	1.2129098676545	0.29	0.18	1	"8"	"COPS6"
"ERAP1"	0.00650561746757254	1.52558395364222	0.043	0.025	1	"8"	"ERAP1"
"LINC006491"	0.00660134846902517	1.4727085894386	0.129	0.047	1	"8"	"LINC00649"
"LAMTOR31"	0.00667626993693527	1.8728060686935	0.097	0.031	1	"8"	"LAMTOR3"
"RP11-489E7.4"	0.00668870945661286	1.49227527780311	0.151	0.059	1	"8"	"RP11-489E7.4"
"STK38L"	0.00675490781165483	0.783324059806506	0.022	0.024	1	"8"	"STK38L"
"GIGYF2"	0.00686926156560067	1.17342365733545	0.032	0.023	1	"8"	"GIGYF2"
"MYC1"	0.00732088084886251	0.697888583300445	0.258	0.139	1	"8"	"MYC"
"PASK2"	0.00734360157020884	0.953942831418902	0.151	0.06	1	"8"	"PASK"
"FAM162A"	0.00741918744296849	1.05675363700268	0.247	0.128	1	"8"	"FAM162A"
"MRPL2"	0.00764335122196984	1.81473701243797	0.108	0.057	1	"8"	"MRPL2"
"ST6GALNAC41"	0.00771188614162912	2.31383877650529	0.075	0.017	1	"8"	"ST6GALNAC4"
"PLEKHB11"	0.0078721528081431	1.78939006050586	0.108	0.033	1	"8"	"PLEKHB1"
"HTRA2"	0.00803014837813742	0.898801277226441	0.065	0.045	1	"8"	"HTRA2"
"SNAP231"	0.00804468916210885	0.72531845637094	0.129	0.138	1	"8"	"SNAP23"
"RP13-1032I1.7"	0.0080764428726486	1.99833695077736	0.086	0.026	1	"8"	"RP13-1032I1.7"
"SLC25A45"	0.00818168933138126	1.11266962625635	0.151	0.065	1	"8"	"SLC25A45"
"PIGH"	0.00819572655715066	1.51744690420389	0.129	0.047	1	"8"	"PIGH"
"ATXN7"	0.00834467610953803	1.76129775347651	0.108	0.037	1	"8"	"ATXN7"
"RP11-664D1.12"	0.00853270437665224	1.52956746756072	0.14	0.053	1	"8"	"RP11-664D1.1"
"TCEA31"	0.00853817384766936	1.49693916669533	0.108	0.037	1	"8"	"TCEA3"
"CDC42SE21"	0.00855070330720359	0.559818018159349	0.355	0.22	1	"8"	"CDC42SE2"
"PRKAR1B"	0.00882849063277516	2.52558395364222	0.065	0.013	1	"8"	"PRKAR1B"
"CMPK1"	0.00892447569355583	0.930460432554508	0.473	0.353	1	"8"	"CMPK1"
"C1orf52"	0.00895627623412183	1.42718024958123	0.129	0.057	1	"8"	"C1orf52"
"SCOC"	0.00898513727682447	1.28911634709405	0.161	0.075	1	"8"	"SCOC"
"PPIL2"	0.00899485756797208	2.83483821849448	0.043	0.029	1	"8"	"PPIL2"
"C7orf55"	0.00903908647404554	1.32887817596943	0.151	0.062	1	"8"	"C7orf55"
"AKAP8L"	0.00909507052315614	1.46940848497053	0.086	0.038	1	"8"	"AKAP8L"
"CLEC2D"	0.00913581941586046	1.26963897259475	0.183	0.082	1	"8"	"CLEC2D"
"KAT2A"	0.00923828460526413	2.16183568306024	0.075	0.018	1	"8"	"KAT2A"
"INPP4A"	0.00930209570442218	1.40359342926361	0.14	0.055	1	"8"	"INPP4A"
"GRAP21"	0.00932711313571999	0.797872368375661	0.215	0.108	1	"8"	"GRAP2"
"C6orf62"	0.00945350472814514	0.550191139686573	0.075	0.07	1	"8"	"C6orf62"
"CHTF8"	0.00949080741452056	1.30542653668908	0.065	0.068	1	"8"	"CHTF8"
"MTA1"	0.00951472542125394	1.59623850720601	0.118	0.041	1	"8"	"MTA1"
"SIRPG3"	0.00965529082361012	1.20365585875486	0.14	0.056	1	"8"	"SIRPG"
"TMEM63A1"	0.00992057473502681	0.856675801553765	0.065	0.051	1	"8"	"TMEM63A"
"CLCN3"	1.92020931267093e-52	2.77878576986083	0.029	0.021	2.41370310602736e-48	"9"	"CLCN3"
"FCER1A"	7.78324676587587e-49	8.34560092387173	0.794	0.01	9.78354118470597e-45	"9"	"FCER1A"
"HLA-DPB12"	4.0787762907713e-44	3.22619579130037	1	0.507	5.12702179749953e-40	"9"	"HLA-DPB1"
"SLC20A2"	7.46403894862406e-44	4.96781959425085	0.029	0.013	9.38229695842044e-40	"9"	"SLC20A2"
"ZMYM5"	7.76292631809049e-40	1.7661857330812	0.029	0.026	9.75799838183975e-36	"9"	"ZMYM5"
"HLA-DPA13"	1.28431821779435e-37	2.9873884008941	1	0.48	1.6143879997675e-33	"9"	"HLA-DPA1"
"HLA-DRB13"	5.85323011798743e-37	2.99320491267076	1	0.448	7.3575102583102e-33	"9"	"HLA-DRB1"
"HLA-DQA11"	1.52615931456249e-35	3.78220471837598	0.971	0.202	1.91838225840505e-31	"9"	"HLA-DQA1"
"CLEC10A1"	5.14601608558004e-35	6.49004633962404	0.676	0.014	6.46854221957412e-31	"9"	"CLEC10A"
"HLA-DRB53"	2.13652944168437e-34	2.99632602193984	0.971	0.336	2.68561750819725e-30	"9"	"HLA-DRB5"
"CD741"	3.9240779003081e-30	2.45226648883641	1	0.859	4.93256592068728e-26	"9"	"CD74"
"HLA-DRA2"	1.41660483204797e-29	2.81348425041666	1	0.566	1.7806722738843e-25	"9"	"HLA-DRA"
"PRR12"	5.53844895737265e-28	3.70478518841706	0.029	0.011	6.96183033941742e-24	"9"	"PRR12"
"HLA-DQB11"	2.63599752836787e-27	3.27870788191127	0.941	0.226	3.31344889315842e-23	"9"	"HLA-DQB1"
"CST32"	4.11742321233105e-26	2.82912425296854	1	0.386	5.17560097790013e-22	"9"	"CST3"
"ENHO"	1.07563381475742e-25	6.28974768913821	0.471	0.004	1.35207170515008e-21	"9"	"ENHO"
"HLA-DQA21"	4.23872953361452e-25	3.60305530145323	0.824	0.112	5.32808302375346e-21	"9"	"HLA-DQA2"
"ARSD1"	3.92349414590531e-23	5.90641904958671	0.029	0.011	4.93183214140298e-19	"9"	"ARSD"
"ZNF330"	4.55571601551869e-22	3.58449095469935	0.059	0.056	5.72653503150699e-18	"9"	"ZNF330"
"CD1C1"	4.72595212071418e-22	5.24667896724633	0.529	0.02	5.94052181573772e-18	"9"	"CD1C"
"ZNF263"	9.39274859273458e-22	4.68033214469252	0.029	0.038	1.18066849810674e-17	"9"	"ZNF263"
"LYZ1"	2.14304290462411e-21	2.1109518150601	1	0.613	2.6938049311125e-17	"9"	"LYZ"
"SERPINF1"	1.75612234483024e-20	6.37721053038855	0.382	0.003	2.20744578745161e-16	"9"	"SERPINF1"
"HLA-DMA2"	1.90725526168085e-18	2.25021932495157	0.941	0.248	2.39741986393283e-14	"9"	"HLA-DMA"
"CPVL2"	2.20115447840419e-18	3.1198226876959	0.765	0.105	2.76685117935407e-14	"9"	"CPVL"
"VIM1"	2.89059583609602e-18	1.59190321372051	1	0.827	3.6334789659727e-14	"9"	"VIM"
"MT-ND6"	4.46632319421149e-18	2.54332176572294	0.059	0.09	5.61416825512384e-14	"9"	"MT-ND6"
"LGALS21"	5.0948424953136e-17	1.66453493527821	0.882	0.2	6.40421701660919e-13	"9"	"LGALS2"
"LGALS12"	2.08095488118012e-15	1.70766106693305	1	0.469	2.61576028564341e-11	"9"	"LGALS1"
"HLA-DQB21"	6.25531121381134e-15	4.35901035157533	0.441	0.022	7.86292619576085e-11	"9"	"HLA-DQB2"
"LST12"	6.7233076748491e-15	0.756083669637029	0.971	0.342	8.45119774728532e-11	"9"	"LST1"
"FCER1G3"	6.93692527318159e-15	0.889290921549436	0.971	0.345	8.71971506838926e-11	"9"	"FCER1G"
"CACNA2D31"	1.15475380295517e-14	4.77517451630845	0.382	0.013	1.45152553031464e-10	"9"	"CACNA2D3"
"CYLD1"	2.910015445698e-14	2.21507100284372	0.059	0.111	3.65788941524238e-10	"9"	"CYLD"
"AP1S22"	3.95043102778254e-14	2.1426080076122	0.853	0.28	4.96569180192265e-10	"9"	"AP1S2"
"AP1B11"	4.6115059902103e-14	2.38285709352969	0.059	0.044	5.79666302969435e-10	"9"	"AP1B1"
"GRN2"	8.10933617697787e-14	1.97039813835263	0.853	0.225	1.01934355744612e-09	"9"	"GRN"
"LSP11"	1.84619497143849e-13	1.43612623338938	0.941	0.528	2.32066707909818e-09	"9"	"LSP1"
"ANXA22"	2.87496986892321e-13	1.7695260796554	0.912	0.421	3.61383712523648e-09	"9"	"ANXA2"
"CORO7"	5.73434327059502e-13	3.44844543515727	0.088	0.062	7.20806949113794e-09	"9"	"CORO7"
"TYROBP2"	7.07991292601479e-13	0.786266590555698	0.971	0.389	8.89945054800059e-09	"9"	"TYROBP"
"PHACTR12"	7.30913639154105e-13	3.35776611256686	0.471	0.039	9.1875844441671e-09	"9"	"PHACTR1"
"PLD42"	7.37178019100532e-13	3.41527857122207	0.471	0.04	9.26632770009369e-09	"9"	"PLD4"
"GSTP11"	8.05600082606748e-13	1.73539680777714	0.971	0.439	1.01263930383668e-08	"9"	"GSTP1"
"TNRC6B"	2.36213476729405e-12	2.10388114382688	0.059	0.091	2.96920340248862e-08	"9"	"TNRC6B"
"CTSH2"	2.58323203085431e-12	2.22920614720316	0.735	0.164	3.24712266278387e-08	"9"	"CTSH"
"HLA-DMB2"	2.96413628836549e-12	2.29605226599242	0.735	0.168	3.72591931447542e-08	"9"	"HLA-DMB"
"CD332"	3.9579812433551e-12	2.9547634414254	0.529	0.065	4.97518242289737e-08	"9"	"CD33"
"HADHA1"	4.09594436390006e-12	1.7825403459315	0.147	0.2	5.14860206542238e-08	"9"	"HADHA"
"TMEM115"	6.5569401776873e-12	1.93219568452013	0.059	0.03	8.24207380335294e-08	"9"	"TMEM115"
"AIF12"	7.58881776722525e-12	0.517058223693288	0.912	0.36	9.53914393340214e-08	"9"	"AIF1"
"TYMP2"	1.29936465786282e-11	1.41509437779177	0.912	0.333	1.63330137493356e-07	"9"	"TYMP"
"GPX12"	1.56352335231847e-11	1.58126801716341	0.941	0.402	1.96534885386432e-07	"9"	"GPX1"
"NDRG2"	1.85832011484989e-11	4.46662545122229	0.324	0.017	2.33590838436631e-07	"9"	"NDRG2"
"ARHGAP261"	3.39193607894241e-11	1.62678267641578	0.029	0.028	4.26366365123061e-07	"9"	"ARHGAP26"
"TMEM2481"	4.64390600217347e-11	2.29404782657184	0.118	0.115	5.83738984473205e-07	"9"	"TMEM248"
"CAPG1"	5.16940308973614e-11	2.00344350398157	0.765	0.216	6.49793968379833e-07	"9"	"CAPG"
"FANCF"	5.29975102148974e-11	2.06092899864233	0.059	0.028	6.6617870340126e-07	"9"	"FANCF"
"COTL12"	2.11505179454067e-10	1.13385970687699	1	0.622	2.65862010573762e-06	"9"	"COTL1"
"SULF22"	2.12039080346878e-10	3.68884364454803	0.382	0.031	2.66533123996025e-06	"9"	"SULF2"
"KLF42"	2.37676612676354e-10	2.41527857122207	0.588	0.111	2.98759502134177e-06	"9"	"KLF4"
"ALDH21"	3.47565549339267e-10	3.47195102035896	0.529	0.102	4.36889895519459e-06	"9"	"ALDH2"
"S100A102"	3.59241457267815e-10	1.3956931443855	0.971	0.629	4.51566511785643e-06	"9"	"S100A10"
"GSN2"	4.00106487566201e-10	3.43730487755207	0.412	0.044	5.02933854870715e-06	"9"	"GSN"
"GAPDH1"	5.60426524143872e-10	0.987890534633938	1	0.869	7.04456140848847e-06	"9"	"GAPDH"
"EPC1"	9.80079516973953e-10	1.58347889219492	0.088	0.162	1.23195995283626e-05	"9"	"EPC1"
"RNASE62"	9.87246306980285e-10	2.35114823380236	0.529	0.095	1.24096860787422e-05	"9"	"RNASE6"
"ANXA52"	1.11377283030126e-09	1.48479126312913	0.824	0.291	1.40001244768869e-05	"9"	"ANXA5"
"ACTB3"	1.15958430650992e-09	0.939980223624941	1	0.999	1.45759747328296e-05	"9"	"ACTB"
"P2RY132"	1.38815105040021e-09	4.42725121288815	0.235	0.015	1.74490587035307e-05	"9"	"P2RY13"
"SPI12"	1.39343199955584e-09	1.6557778476806	0.706	0.2	1.7515440234417e-05	"9"	"SPI1"
"FCGRT2"	1.46423782161486e-09	1.75058887803018	0.735	0.218	1.84054694176987e-05	"9"	"FCGRT"
"GABARAP2"	1.85300246053873e-09	1.36256233131185	0.912	0.47	2.32922409289718e-05	"9"	"GABARAP"
"CD1D1"	2.21798876051145e-09	3.1198226876959	0.412	0.048	2.78801187196289e-05	"9"	"CD1D"
"ATG13"	5.01283359744155e-09	1.98231916394597	0.088	0.037	6.30113183198403e-05	"9"	"ATG13"
"SEMA4A2"	6.12852471802092e-09	3.46662545122229	0.353	0.033	7.70355557055229e-05	"9"	"SEMA4A"
"RNH12"	6.19874550534427e-09	1.71038789464643	0.765	0.29	7.79182310021775e-05	"9"	"RNH1"
"SLC25A6"	7.06035223723472e-09	0.980775864965191	1	0.845	8.87486276220404e-05	"9"	"SLC25A6"
"PICALM1"	8.46576244662392e-09	4.08329681167079	0.118	0.042	0.000106414633954063	"9"	"PICALM"
"UPK3A1"	8.82904777813008e-09	4.91123606588448	0.235	0.009	0.000110981130571095	"9"	"UPK3A"
"BASP12"	1.12533751019293e-08	4.0167291947318	0.294	0.021	0.000141454925031252	"9"	"BASP1"
"S100A112"	1.33837216067668e-08	0.650596309163763	0.971	0.511	0.000168233380597059	"9"	"S100A11"
"C1orf1623"	1.34803667203395e-08	1.9753011756203	0.735	0.368	0.000169448209674667	"9"	"C1orf162"
